Monticola_cinclorhynchus	?
Phoenicurus_leucocephalus	0
Phoenicurus_fuliginosus	0
Phoenicurus_erythrogastrus	0
Phoenicurus_hodgsoni	0
Phoenicurus_ochruros	1
Phoenicurus_phoenicurus	0
Phoenicurus_auroreus	0
Phoenicurus_moussieri	?
Phoenicurus_erythronotus	1
Phoenicurus_schisticeps	0
Phoenicurus_caeruleocephala	1
Phoenicurus_frontalis	0
Brachypteryx_leucophrys	1
Brachypteryx_montana	1
Larvivora_brunnea	?
Larvivora_akahige	?
Larvivora_komadori	0
Larvivora_sibilans	0
Tarsiger_indicus	0
Tarsiger_chrysaeus	0
Tarsiger_johnstoniae	1
Tarsiger_cyanurus	0
Ficedula_hyperythra	0
Ficedula_dumetoria	1
Monticola_rufocinereus	0
Ficedula_mugimaki	1
Ficedula_hodgsonii	?
Ficedula_zanthopygia	0
Ficedula_narcissina	0
Ficedula_westermanni	1
Ficedula_superciliaris	0
Ficedula_sapphira	0
Ficedula_albicollis	0
Ficedula_hypoleuca	0
Ficedula_semitorquata	0
Ficedula_parva	?
Ficedula_subrubra	0
Ficedula_tricolor	?
Ficedula_strophiata	1
Cinclidium_diana	1
Cinclidium_leucurum	1
Enicurus_leschenaulti	1
Enicurus_maculatus	1
Enicurus_ruficapillus	1
Enicurus_schistaceus	1
Enicurus_scouleri	0
Myophonus_melanurus	1
Myophonus_glaucinus	0
Myophonus_caeruleus	?
Calliope_pectoralis	1
Calliope_calliope	1
Cossypha_anomala	1
Cossypha_archeri	1
Cossypha_caffra	0
Cossypha_polioptera	0
Sheppardia_bocagei	0
Sheppardia_sharpei	1
Sheppardia_gunningi	1
Sheppardia_cyornithopsis	1
Sheppardia_aequatorialis	1
Stiphrornis_erythrothorax	1
Cichladusa_guttata	1
Pogonocichla_stellata	1
Cossypha_isabellae	1
Swynnertonia_swynnertoni	?
Cossypha_cyanocampter	1
Cossypha_niveicapilla	?
Cossypha_semirufa	?
Cossypha_dichroa	0
Cossypha_heuglini	0
Cossypha_albicapilla	0
Pseudalethe_choloensis	1
Pseudalethe_fuelleborni	1
Pseudalethe_poliophrys	?
Pseudalethe_poliocephala	?
Erithacus_rubecula	0
Cossypha_humeralis	0
Niltava_sundara	0
Niltava_grandis	?
Niltava_macgrigoriae	0
Anthipes_monileger	1
Cyornis_umbratilis	1
Cyornis_poliogenys	0
Cyornis_banyumas	?
Cyornis_rubeculoides	0
Cyornis_rufigastra	1
Cyornis_unicolor	0
Cyornis_concretus	0
Eumyias_thalassinus	0
Eumyias_indigo	0
Cyanoptila_cyanomelana	0
Brachypteryx_major	0
Copsychus_albospecularis	0
Copsychus_saularis	0
Copsychus_sechellarum	0
Copsychus_fulicatus	0
Cercotrichas_paena	1
Cercotrichas_leucophrys	1
Cercotrichas_hartlaubi	1
Cercotrichas_podobe	?
Cercotrichas_galactotes	?
Copsychus_luzoniensis	0
Copsychus_malabaricus	0
Cercotrichas_quadrivirgata	?
Cercotrichas_leucosticta	0
Cercotrichas_barbata	0
Cercotrichas_coryphaeus	?
Muscicapa_aquatica	0
Muscicapa_cassini	?
Muscicapa_gambagae	?
Muscicapa_striata	?
Muscicapa_adusta	1
Muscicapa_sethsmithi	1
Muscicapa_sibirica	1
Muscicapa_ferruginea	1
Muscicapa_griseisticta	1
Muscicapa_dauurica	1
Muscicapa_muttui	1
Bradornis_microrhynchus	1
Muscicapa_infuscata	1
Namibornis_herero	1
Fraseria_ocreata	0
Myioparus_plumbeus	0
Muscicapa_caerulescens	1
Fraseria_cinerascens	0
Empidornis_semipartitus	1
Sigelus_silens	1
Bradornis_mariquensis	1
Melaenornis_edolioides	1
Bradornis_infuscatus	1
Bradornis_pallidus	1
Alethe_castanea	0
Alethe_diademata	?
Luscinia_phaenicuroides	1
Luscinia_svecica	1
Irania_gutturalis	0
Luscinia_luscinia	1
Luscinia_megarhynchos	1
Cyanistes_caeruleus	0
Cinclus_mexicanus	1
Cinclus_pallasii	1
Cinclus_cinclus	0
Muscicapella_hodgsoni	1
Turdus_lherminieri	1
Turdus_libonyanus	1
Turdus_bewsheri	1
Turdus_migratorius	1
Turdus_nigrescens	1
Turdus_infuscatus	1
Turdus_falcklandii	1
Turdus_aurantius	1
Turdus_plumbeus	1
Turdus_pelios	1
Turdus_olivaceofuscus	1
Turdus_jamaicensis	1
Turdus_menachensis	1
Turdus_swalesi	1
Turdus_ruficollis	1
Turdus_torquatus	1
Turdus_rubrocanus	1
Turdus_albocinctus	1
Turdus_kessleri	1
Turdus_maximus	1
Turdus_pilaris	1
Turdus_poliocephalus	1
Turdus_chrysolaus	1
Turdus_celaenops	1
Turdus_pallidus	1
Turdus_feae	1
Turdus_obscurus	1
Turdus_cardis	1
Turdus_hortulorum	?
Turdus_dissimilis	1
Turdus_unicolor	?
Turdus_boulboul	1
Turdus_simillimus	1
Turdus_helleri	1
